zillow_neighborhood,city,state,geoid,area_km,avg_neighbor_degree_avg,avg_weighted_neighbor_degree_avg,circuity_avg,cluster_coeff_avg,cluster_coeff_weighted_avg,count_intersections,degree_centrality_avg,edge_density_km,edge_length_avg,edge_length_total,intersect_density_km,k_avg,edge_count,node_count,node_density_km,pagerank_max,pagerank_min,self_loop_proportion,street_density_km,street_length_avg,street_length_total,street_segments_count,streets_per_node_avg,dead_end_count,dead_end_proportion,intersect_3way_count,intersect_3way_proportion,intersect_4way_count,intersect_4way_proportion
Jahnke,Richmond,VA,5167000,1.5975555450023575,2.6968599033816427,0.02989573349000638,1.1555680966615234,0.07971014492753623,0.027420704934043454,54,0.0694799658994032,14002.392809147655,137.2368115064723,22369,33.80164161986637,4.72463768115942,163,69,43.19098651427369,0.029469589067165337,0.0030815934593346078,0.012269938650306749,7571.041108157647,140.64138027648886,12095.158703778045,86,2.710144927536232,15.0,0.21739130434782608,44.0,0.6376811594202898,10.0,0.14492753623188406
Jeff Davis,Richmond,VA,5167000,2.457328205116855,2.710290827740492,0.029301357291488663,1.0657327463977695,0.022371364653243846,0.006245779717408728,118,0.03183384727008886,18057.723141499268,126.42094699657405,44373,48.019633581827,4.711409395973154,351,149,60.634961048239184,0.016732575035892358,0.001039609891057684,0.0,10675.956486608256,128.59965191736623,26234.32899114271,204,2.9731543624161074,31.0,0.2080536912751678,60.0,0.40268456375838924,58.0,0.38926174496644295
John Marshall,Richmond,VA,5167000,0.5562267907769111,2.1818181818181817,0.018853604190625383,1.0334148146946225,0.0,0.0,20,0.1904761904761905,11842.6688117033,149.7093106219896,6587,35.956556447173206,4.0,44,22,39.552212091890524,0.10021677578307822,0.007566581635284437,0.045454545454545456,7227.027254375946,154.610237559954,4019.8661765588035,26,3.0909090909090913,2.0,0.09090909090909091,14.0,0.6363636363636364,6.0,0.2727272727272727
Laburnum Park,Richmond,VA,5167000,0.6827657675152758,1.9361111111111111,0.03027952001813912,1.0000121601221224,0.0,0.0,60,0.06271186440677963,18783.87509442258,115.54042248427484,12824,87.87786801080004,3.7,111,60,87.87786801080004,0.0464942963534144,0.002616361365897948,0.0,15532.729446896406,117.83573269352614,10605.215942417351,90,3.65,0.0,0.0,21.0,0.35,39.0,0.65
Magnolia Industrial Center,Richmond,VA,5167000,0.469109423127732,1.3125,0.025848586131988892,1.0694678711662668,0.0625,0.0070397441749195655,15,0.19166666666666668,9676.58903702645,197.36430873928748,4539,31.975482180658965,2.875,23,16,34.10718099270289,0.19089509746361852,0.012763162832830405,0.0,7601.635614576009,178.29994489904868,3565.998897980974,20,3.125,1.0,0.0625,11.0,0.6875,4.0,0.25
Malvern Gardens,Richmond,VA,5167000,0.5964482954737076,2.972826086956521,0.02550935338234977,1.0006562181934913,0.0,0.0,46,0.12560386473429955,27128.506123506235,124.46731720087179,16180,77.12319801914457,5.652173913043479,130,46,77.12319801914457,0.04025865863029409,0.00696928969170575,0.0,14838.341105869182,126.43290371790172,8850.303260253122,70,3.760869565217391,0.0,0.0,12.0,0.2608695652173913,33.0,0.717391304347826
Mary Munford,Richmond,VA,5167000,0.7306169469604917,2.4609375,0.027593572752766256,1.0549706587743706,0.05729166666666668,0.008299452905686297,62,0.0719246031746031,23364.472052412886,117.7274430226044,17070,84.85978905626544,4.53125,145,64,87.59720160646755,0.03904580504333783,0.002375296912114015,0.0,12985.446662285043,114.30587223273504,9487.387395317008,83,3.25,2.0,0.03125,44.0,0.6875,16.0,0.25
Maury,Richmond,VA,5167000,1.5518724273259412,1.4166666666666663,0.01357455744577241,1.1568306157259125,0.0,0.0,25,0.11384615384615387,5656.738779294287,237.2577551397894,8778,16.10957161155182,2.8461538461538463,37,26,16.753954476013895,0.11964678149104438,0.00691039833157306,0.0,3471.1813176488263,199.51224359659787,5386.830577108142,27,3.0384615384615383,1.0,0.038461538461538464,22.0,0.8461538461538461,3.0,0.11538461538461539
Maymont,Richmond,VA,5167000,0.52430984582065,3.3135964912280698,0.032610214789804616,1.0727805342234036,0.06140350877192983,0.03157649091316652,33,0.1607396870554766,24746.083705332763,114.8196047098046,12974,62.93988232921392,5.947368421052633,113,38,72.47622813667056,0.042877676719415315,0.006611264172367702,0.017699115044247787,13381.816755643378,116.93697133252618,7016.218279951571,60,3.263157894736842,5.0,0.13157894736842105,13.0,0.34210526315789475,20.0,0.5263157894736842
McGuire Manor,Richmond,VA,5167000,0.7595248806963174,2.8355263157894735,0.02072414907869419,1.021493759282519,0.04385964912280702,0.018191890560872084,33,0.13371266002844948,20816.373435824684,168.1973781954759,15810,43.44821458613214,4.947368421052632,94,38,50.03127740221275,0.05845594601657605,0.00729967345457415,0.0,11582.942932334705,172.50065389791706,8797.533348793771,51,3.0526315789473686,5.0,0.13157894736842105,21.0,0.5526315789473685,12.0,0.3157894736842105
McGuire Veterans Hospital,Richmond,VA,5167000,0.7216978081612075,1.0357142857142858,0.00538401435726585,1.0038602133292456,0.0,0.0,9,0.1538461538461538,4868.083750468725,250.94895518989068,3513,12.470593506346974,2.0,14,14,19.398701009873072,0.1973600668918344,0.0184135297086178,0.0,2949.261435622464,236.49727930923427,2128.4755137831085,9,2.571428571428572,5.0,0.35714285714285715,5.0,0.35714285714285715,4.0,0.2857142857142857
McGuire,Richmond,VA,5167000,0.8960757580253688,2.8654228855721398,0.029421672143376206,1.018934644667424,0.07114427860696519,0.017462545978023134,59,0.07734056987788326,23408.157437335452,122.66363988092128,20975,65.84264719984718,5.104477611940299,171,67,74.770463769318,0.035194361755605724,0.0030638175311783747,0.0,13001.264690097369,120.10431043780886,11650.118112467459,97,3.164179104477612,8.0,0.11940298507462686,34.0,0.5074626865671642,23.0,0.34328358208955223
Midlothian,Richmond,VA,5167000,3.506425341600058,2.3138297872340425,0.026328345642997984,1.077941204853476,0.06382978723404255,0.015565461653660241,80,0.044154655685197865,9268.853455941673,168.3965940180889,32500,22.815258334715967,4.1063829787234045,193,94,26.807928543291254,0.034746850812345915,0.0016158899186172273,0.010362694300518135,6174.157386277212,169.13454626773122,21649.2219222696,128,3.0212765957446814,14.0,0.14893617021276595,50.0,0.5319148936170213,30.0,0.3191489361702128
Monroe Ward,Richmond,VA,5167000,0.5328487144150815,1.8685897435897436,0.017802204123446737,1.0002045379616349,0.0,0.0,51,0.07239819004524885,19515.32772098203,108.31997174494042,10398,95.71196968352207,3.692307692307693,96,52,97.58867497143429,0.03618631837444288,0.003159914562389957,0.0,16824.980667543783,106.728206175706,8965.169318759303,84,3.7692307692307687,1.0,0.019230769230769232,9.0,0.17307692307692307,42.0,0.8076923076923077
Monument Avenue Park,Richmond,VA,5167000,0.4318752346545279,2.7643678160919536,0.03708295535087088,1.0000145487179275,0.05172413793103448,0.002877120218670519,29,0.18719211822660106,21346.867167654233,121.30504298907508,9219,67.14902284961562,5.241379310344827,76,29,67.14902284961562,0.06578182293501103,0.012132969385739848,0.0,12431.154473842405,122.01608535039482,5368.707755417372,44,3.896551724137931,0.0,0.0,4.0,0.13793103448275862,24.0,0.8275862068965517
Mosby,Richmond,VA,5167000,0.4616114725193364,2.560897435897436,0.02455359282907673,1.0961486729538077,0.0,0.0,25,0.196923076923077,17164.305910872023,123.800633223281,7923,54.15809937209213,4.9230769230769225,64,26,56.32442334697582,0.06729514015543757,0.00576923076923077,0.0625,9833.65878716501,129.6951346570272,4539.329712995952,35,3.1923076923076925,1.0,0.038461538461538464,19.0,0.7307692307692307,5.0,0.19230769230769232
Museums,Richmond,VA,5167000,0.6155714601991112,1.8159722222222219,0.014980549647471244,1.006071389474661,0.06666666666666668,0.0096015368062597,21,0.13768115942028986,10976.034679121329,177.80351827954738,6756,34.11464201606649,3.1666666666666665,38,24,38.98816230407599,0.0977585270886237,0.006983431699991662,0.0,8571.579665089841,181.94551071215042,5276.419810652362,29,3.25,3.0,0.125,10.0,0.4166666666666667,10.0,0.4166666666666667
Newtowne West,Richmond,VA,5167000,0.4273849104071309,2.46264367816092,0.034807901982393925,1.0100450214465058,0.03448275862068965,0.0025341596668499505,21,0.13793103448275865,14646.40251804797,111.77948978504831,6259,49.13603519599044,3.8620689655172415,56,29,67.85452479446299,0.12717201371337633,0.005172413793103449,0.0,8633.276877402892,111.81006862935725,3689.7322647687893,33,2.7931034482758617,8.0,0.27586206896551724,11.0,0.3793103448275862,10.0,0.3448275862068966
North Highland Park,Richmond,VA,5167000,1.184186513394582,3.3943775100401616,0.03622707013705148,1.0138555694195708,0.07349397590361445,0.022055355671640697,77,0.07581545694975028,26163.871983903507,120.08877651752277,30982,65.02354074213551,6.216867469879517,258,83,70.0903101506136,0.01967072701698614,0.0018259281801582476,0.0,13081.935991954188,120.08877651754513,15491.452170763318,129,3.5060240963855422,6.0,0.07228915662650602,25.0,0.30120481927710846,50.0,0.6024096385542169
Northern Barton Heights,Richmond,VA,5167000,1.2964649828258554,3.0156250000000004,0.03178517594104641,1.0209891995623963,0.04340277777777777,0.014056405092160098,90,0.058771929824561475,24909.905274253837,120.5030593790268,32294,69.4195378912822,5.583333333333332,268,96,74.04750708403435,0.021209010235481787,0.0015625,0.0,12862.317134127617,119.96794073667245,16675.54376239747,139,3.364583333333333,6.0,0.0625,45.0,0.46875,44.0,0.4583333333333333
Northrop,Richmond,VA,5167000,0.7188602077854571,1.7555555555555558,0.04428350985956133,1.2603589536363151,0.2111111111111111,0.05149097540050398,13,0.2571428571428571,5277.062979263275,140.49891073222747,3793,18.084183627367832,3.6,27,15,20.86636572388596,0.13624263060166086,0.014003096708110514,0.0,3015.208668890683,144.50090201568452,2167.513530235268,15,3.0,2.0,0.13333333333333333,9.0,0.6,4.0,0.26666666666666666
Oak Grove,Richmond,VA,5167000,1.3843967733094316,3.0864978902953584,0.02794142974108491,1.0009998586489977,0.0,0.0,78,0.07400194741966888,20424.808789948183,124.01771659765957,28276,56.34222897929707,5.772151898734178,228,79,57.064565248262404,0.02732759203555417,0.0022652527504414873,0.0,10925.690285200084,125.00405270255536,15125.490377009199,121,3.5189873417721516,1.0,0.012658227848101266,35.0,0.4430379746835443,43.0,0.5443037974683544
Oakwood Cemetery,Richmond,VA,5167000,1.6358942357030957,1.1666666666666667,0.011220890014979534,1.0018092162691763,0.0,0.0,4,0.4,616.8939780590769,168.19555045779933,1009,2.44514584910242,2.0,6,6,3.66771877365363,0.39152425209164815,0.03488384541998177,0.0,308.4469890294681,168.19555045776096,504.58665137328285,3,2.333333333333333,2.0,0.3333333333333333,4.0,0.6666666666666666,,
Oakwood,Richmond,VA,5167000,0.3853024482190216,2.946428571428571,0.03575945412925413,1.004811671036976,0.0,0.0,31,0.11614401858304305,25791.89620235184,99.37680750977049,9937,80.45627569534244,4.761904761904762,100,42,109.00527674852844,0.04519480461398355,0.006906247137420409,0.0,12895.948101178257,99.37680750978849,4968.840375489425,50,2.761904761904762,11.0,0.2619047619047619,19.0,0.4523809523809524,12.0,0.2857142857142857
Old Town Manchester,Richmond,VA,5167000,1.3700755110473677,2.878787878787878,0.029962403796426618,1.0333229043130918,0.05303030303030303,0.007162333141335355,81,0.06165099268547543,18282.427265458933,106.13688931741513,25048,59.12082899582576,5.363636363636363,236,88,64.23003643990947,0.025438035316455256,0.001822407179355128,0.0,11002.839490942231,110.03445940529076,15074.720938524832,137,3.386363636363636,7.0,0.07954545454545454,33.0,0.375,48.0,0.5454545454545454
Oregon Hill,Richmond,VA,5167000,0.3566053367445766,2.0061728395061733,0.01903336476113911,1.0251715799708792,0.0,0.0,24,0.1339031339031339,14978.667160310642,113.6483541848406,5341,67.30129228882046,3.4814814814814814,47,27,75.71395382492302,0.08763749866917535,0.0057361376673040155,0.0,11106.20416706086,116.48622579261051,3960.531676948758,34,3.2592592592592586,3.0,0.1111111111111111,9.0,0.3333333333333333,14.0,0.5185185185185185
Oxford,Richmond,VA,5167000,1.8877241648475651,2.588675213675214,0.022822721870697883,1.0389709218724743,0.036324786324786335,0.010763301681591168,63,0.05827505827505821,17387.673206237167,187.56074789649395,32823,33.373519909932014,4.487179487179487,175,78,41.319596078963436,0.02849000539147935,0.0019230769230769234,0.0,9818.776528161112,189.13409919844707,18535.141721447813,98,2.7948717948717947,15.0,0.19230769230769232,49.0,0.6282051282051282,14.0,0.1794871794871795
Parnell Industrial Area,Richmond,VA,5167000,1.4593106934542432,1.9425287356321843,0.02380238894810996,1.0103644839573795,0.03448275862068965,0.0066385485833730185,21,0.11822660098522166,5470.568702433152,166.3179043070167,7983,14.390355730411466,3.310344827586207,48,29,19.872396008663454,0.06670467477774715,0.006306987542429624,0.0,3071.5786667721736,172.39952285409848,4482.3875942065615,26,2.5172413793103448,8.0,0.27586206896551724,19.0,0.6551724137931034,2.0,0.06896551724137931
Peter Paul,Richmond,VA,5167000,0.3029425048801384,3.0083333333333333,0.03952072368891854,1.011878370448422,0.04444444444444444,0.015221482853121516,30,0.1977011494252874,28480.79645391584,100.32609091547243,8628,99.02869196869464,5.7333333333333325,86,30,99.02869196869464,0.052562275510244234,0.016277118623690266,0.0,16734.683740654895,103.46218389328405,5069.647010770918,49,3.7666666666666666,0.0,0.0,7.0,0.23333333333333334,23.0,0.7666666666666667
Piney Knolls,Richmond,VA,5167000,2.0583290437462183,2.4534313725490198,0.02914657938531578,1.103171159940179,0.0,0.0,47,0.058823529411764726,10167.5093909008,156.17970061084728,20928,22.834055683564888,3.941176470588236,134,68,33.03650609537047,0.03531873369470934,0.002291825821237586,0.02985074626865672,5535.369315917832,160.4734004340184,11393.611430815305,71,2.5588235294117645,21.0,0.3088235294117647,35.0,0.5147058823529411,12.0,0.17647058823529413
Pocoshock,Richmond,VA,5167000,0.4461499847853649,2.583333333333333,0.03577192481765408,1.0368198789893022,0.08974358974358973,0.011843236961611846,20,0.1815384615384616,18579.689834347697,140.49709045611905,8289,44.827974183663045,4.538461538461538,59,26,58.27636643876197,0.06711940740467069,0.006207171443149077,0.0,9455.091917734551,136.07706823359672,4218.389115241497,31,2.6538461538461537,6.0,0.23076923076923078,17.0,0.6538461538461539,3.0,0.11538461538461539
Providence Park,Richmond,VA,5167000,0.5264148397900995,2.964506172839505,0.03741182979262065,1.00343179224056,0.0308641975308642,0.006623163902854528,52,0.10202655485674364,26838.847656385467,96.76964170676055,14128,98.78140977320145,5.407407407407407,146,54,102.5806947644784,0.037665836802919565,0.004497035868391236,0.0,13632.780396808457,94.42760405894123,7176.497908479532,76,3.388888888888889,2.0,0.037037037037037035,27.0,0.5,25.0,0.46296296296296297
Randolph,Richmond,VA,5167000,0.8976825193682533,2.7231182795698925,0.03714679453034602,1.0010023489719104,0.027240143369175625,0.0006543168850642584,89,0.05586722767648431,27369.668653211593,102.80030590330246,24569,99.1441830265716,5.139784946236558,239,93,103.60010136484449,0.02491344991887232,0.001720397065482173,0.0,16698.824748666622,107.0731647919428,14990.243070871993,140,3.419354838709677,4.0,0.043010752688172046,45.0,0.4838709677419355,41.0,0.44086021505376344
Reedy Creek,Richmond,VA,5167000,0.4599246830272006,2.5782828282828287,0.040778775331628575,1.060590599733482,0.0,0.0,32,0.14772727272727273,17467.979271823016,102.99942089383221,8033,69.57660934694273,4.727272727272728,78,33,71.7508783890347,0.06955489409646921,0.004665629860031105,0.0,9257.1428082942,103.84362126444486,4257.58847184224,41,3.3939393939393936,1.0,0.030303030303030304,18.0,0.5454545454545454,13.0,0.3939393939393939
Rosedale,Richmond,VA,5167000,0.7839904518532658,2.39093137254902,0.03262580176446879,1.0472541975121328,0.0980392156862745,0.00810547727120753,63,0.06804214223002629,24046.334924342013,121.62643214677328,18852,80.35812151930557,4.5588235294117645,155,68,86.73575021131393,0.04194529249064365,0.00251513861476065,0.0,14056.087578816028,114.78998387713594,11019.838452205051,96,3.2352941176470584,5.0,0.07352941176470588,38.0,0.5588235294117647,24.0,0.35294117647058826
Sauer's Gardens,Richmond,VA,5167000,0.9143730188137168,2.871621621621621,0.03199344907590841,1.0575397436692004,0.03378378378378378,0.0018067341351768263,74,0.07663828211773419,26945.10972393639,119.02358125865969,24637,80.92977207049003,5.594594594594594,207,74,80.92977207049003,0.025269628750141288,0.0021349895597773047,0.01932367149758454,17132.63586773719,126.33564498886305,15665.619978619015,124,3.6486486486486487,0.0,0.0,26.0,0.35135135135135137,48.0,0.6486486486486487
Scott's Addition,Richmond,VA,5167000,1.0245329193842696,2.7379032258064515,0.0254074801189854,1.0181844626391021,0.0,0.0,58,0.0824960338445267,18741.29857712834,123.08382912998432,19201,56.61116290422099,5.032258064516129,156,62,60.51538103554658,0.03276410747675415,0.002742061513589621,0.0,10970.759166821856,120.85918190371756,11239.903917045733,93,3.419354838709677,4.0,0.06451612903225806,22.0,0.3548387096774194,35.0,0.5645161290322581
Sherwood Park,Richmond,VA,5167000,0.687893430858198,2.2559523809523805,0.034753273323958354,1.0396708107936186,0.11904761904761905,0.01847715035667213,42,0.10220673635307788,16318.8861018295,127.56425623149613,11225,61.055969014854355,4.190476190476192,88,42,61.055969014854355,0.07645517800427817,0.0035714285714285718,0.0,11130.566838501038,123.49425499891878,7656.643809932963,62,3.5476190476190474,0.0,0.0,20.0,0.47619047619047616,21.0,0.5
Shockoe Bottom,Richmond,VA,5167000,1.199760673127574,2.783854166666667,0.22942675375805985,1.0273067348073992,0.0390625,0.014226470967025447,61,0.08234126984126977,19043.21695586286,137.6343541775931,22847,50.843473507914936,5.1875,166,64,53.3439722050255,0.03656820033703671,0.0024077046548956664,0.012048192771084338,10710.269620908814,138.16946548128348,12849.760289759366,93,3.34375,3.0,0.046875,29.0,0.453125,30.0,0.46875
